State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
AR,AR,2017,March,Number of Drug Overdose Deaths,384,391,100,0.0766552748411,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,April,Number of Drug Overdose Deaths,386,393,100,0.0764769613154037,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,May,Number of Drug Overdose Deaths,383,390,100,0.0793751587503175,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,June,Number of Drug Overdose Deaths,398,405,100,0.0760576770717794,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,July,Number of Drug Overdose Deaths,395,402,100,0.0760697305863708,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,August,Number of Drug Overdose Deaths,406,413,100,0.0696290669705026,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,September,Number of Drug Overdose Deaths,413,420,100,0.0725140298883915,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,October,Number of Drug Overdose Deaths,410,417,100,0.0693481276005548,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,November,Number of Drug Overdose Deaths,411,418,100,0.0758198016048525,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,December,Number of Drug Overdose Deaths,425,431,100,0.0565628633378374,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2018,January,Number of Drug Overdose Deaths,427,430,100,0.0557396339764036,Underreported due to incomplete data.
AR,AR,2018,February,Number of Drug Overdose Deaths,424,428,100,0.0524739945056641,Underreported due to incomplete data.
AR,AR,2018,March,Number of Drug Overdose Deaths,429,434,100,0.0652234680249713,Underreported due to incomplete data.
AR,AR,2018,April,Number of Drug Overdose Deaths,423,428,100,0.0655185323848746,Underreported due to incomplete data.
AR,AR,2018,May,Number of Drug Overdose Deaths,440,445,100,0.0622917120877067,Underreported due to incomplete data.
AR,AR,2018,June,Number of Drug Overdose Deaths,442,449,100,0.0717292998596601,Underreported due to incomplete data.
AZ,AZ,2015,January,Number of Deaths,"52,342",,100,0.326697489587712,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,February,Number of Deaths,"52,371",,100,0.349430028068969,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,March,Number of Deaths,"52,826",,100,0.34263430886306,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,April,Number of Deaths,"53,025",,100,0.341348420556341,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,May,Number of Deaths,"53,225",,100,0.336308125880695,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,June,Number of Deaths,"53,462",,100,0.33481725337623,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,July,Number of Deaths,"53,685",,100,0.324112880692931,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,August,Number of Deaths,"53,907",,100,0.293097371398891,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,September,Number of Deaths,"54,058",,100,0.270080284139258,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,October,Number of Deaths,"54,122",,100,0.249436458371827,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,November,Number of Deaths,"54,421",,100,0.224178166516602,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,December,Number of Deaths,"54,853",,100,0.196889869287003,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,January,Number of Deaths,"54,917",,100,0.160241819473023,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,February,Number of Deaths,"55,755",,100,0.139897767016411,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,March,Number of Deaths,"56,319",,100,0.154477174665743,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,April,Number of Deaths,"56,436",,100,0.173648026082642,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,May,Number of Deaths,"56,522",,100,0.20169137680903,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,June,Number of Deaths,"56,648",,100,0.26126253354046,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,July,Number of Deaths,"56,865",,100,0.332366130308626,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,August,Number of Deaths,"56,960",,100,0.372191011235955,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,September,Number of Deaths,"57,051",,100,0.394383972235368,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,October,Number of Deaths,"57,277",,100,0.464409797999197,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,November,Number of Deaths,"57,252",,100,0.520505833857333,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,December,Number of Deaths,"57,215",,100,0.61871886742987,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,January,Number of Deaths,"57,221",,100,0.618653990667762,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,February,Number of Deaths,"56,609",,100,0.625342260064654,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,March,Number of Deaths,"56,269",,100,0.627343652810606,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,April,Number of Deaths,"56,454",,100,0.61643107662876,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,May,Number of Deaths,"56,721",,100,0.595899226036212,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,June,Number of Deaths,"57,013",,100,0.561275498570501,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,July,Number of Deaths,"57,215",,100,0.519094643013196,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,August,Number of Deaths,"57,310",,100,0.499040307101727,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,September,Number of Deaths,"57,531",,100,0.481479550155568,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,October,Number of Deaths,"57,694",,100,0.403854820258606,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,November,Number of Deaths,"57,852",,100,0.362995229205559,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,December,Number of Deaths,"58,440",,100,0.254962354551677,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2018,January,Number of Deaths,"59,583",,100,0.256784653340718,Underreported due to incomplete data.
AZ,AZ,2018,February,Number of Deaths,"59,894",,100,0.26046014625839,Underreported due to incomplete data.
AZ,AZ,2018,March,Number of Deaths,"60,185",,100,0.260862341114896,Underreported due to incomplete data.
AZ,AZ,2018,April,Number of Deaths,"60,300",,100,0.263681592039801,Underreported due to incomplete data.
AZ,AZ,2018,May,Number of Deaths,"60,181",,100,0.275834565726724,Underreported due to incomplete data.
AZ,AZ,2018,June,Number of Deaths,"60,107",,100,0.271183056881894,Underreported due to incomplete data.
AZ,AZ,2015,January,Number of Drug Overdose Deaths,"1,193","1,267",100,0.326697489587712,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,February,Number of Drug Overdose Deaths,"1,175","1,253",100,0.349430028068969,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,March,Number of Drug Overdose Deaths,"1,174","1,251",100,0.34263430886306,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,April,Number of Drug Overdose Deaths,"1,173","1,249",100,0.341348420556341,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,May,Number of Drug Overdose Deaths,"1,184","1,260",100,0.336308125880695,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,June,Number of Drug Overdose Deaths,"1,209","1,286",100,0.33481725337623,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,July,Number of Drug Overdose Deaths,"1,201","1,275",100,0.324112880692931,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,August,Number of Drug Overdose Deaths,"1,240","1,310",100,0.293097371398891,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,September,Number of Drug Overdose Deaths,"1,241","1,305",100,0.270080284139258,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,October,Number of Drug Overdose Deaths,"1,264","1,325",100,0.249436458371827,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,November,Number of Drug Overdose Deaths,"1,269","1,324",100,0.224178166516602,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,December,Number of Drug Overdose Deaths,"1,267","1,316",100,0.196889869287003,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,January,Number of Drug Overdose Deaths,"1,298","1,339",100,0.160241819473023,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,February,Number of Drug Overdose Deaths,"1,307","1,344",100,0.139897767016411,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,March,Number of Drug Overdose Deaths,"1,313","1,353",100,0.154477174665743,Numbers may differ from published reports using final data. See Technical Notes.
